date,latitude,longitude,parameter,value,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2020-09-07,41.449722,-8.296389,no2,31.5,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,pm10,13.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,pm10,13.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,no2,31.6,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,no2,29.4,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,pm10,13.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,pm10,15.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,no2,31.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,no2,29.3,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-09-07,41.449722,-8.296389,pm10,15.0,84.6,63.7,73.2,72.9,54.0,53.1,,0.0,0,14.2,1017.3,19.9,7.5,232.5,20.2,8
2020-08-11,41.449722,-8.296389,no2,28.1,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,25.6,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,26.3,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,30.8,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,31.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,28.7,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,26.6,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,29.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,30.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,27.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,24.3,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,23.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,22.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,23.8,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,21.5,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,20.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,18.5,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,17.7,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,19.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,18.8,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,18.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,23.2,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,no2,26.3,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-11,41.449722,-8.296389,pm10,28.0,73.1,62.7,67.0,67.0,62.8,86.9,,0.0,0,8.2,1011.3,67.9,5.6,220.5,19.2,7
2020-08-06,41.449722,-8.296389,no2,38.8,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,37.5,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,37.1,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,41.4,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,42.8,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,41.4,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,44.6,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,42.1,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,42.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,48.2,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,48.6,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,43.9,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,40.7,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,40.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,41.5,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,32.4,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,28.3,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,28.5,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,27.5,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,28.4,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,26.9,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,36.2,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,44.3,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,no2,47.6,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-08-06,41.449722,-8.296389,pm10,28.0,77.4,59.9,68.4,68.4,59.9,75.9,,0.0,0,9.8,1012.2,11.4,6.5,281.2,24.2,9
2020-07-20,41.449722,-8.296389,pm10,22.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,53.2,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,pm10,14.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,46.4,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,41.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,pm10,14.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,pm10,14.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,41.9,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,44.5,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,pm10,18.0,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-07-20,41.449722,-8.296389,no2,43.8,76.6,60.8,67.4,67.4,60.7,80.1,,0.0,0,7.5,1014.8,58.1,4.8,311.7,26.8,9
2020-05-08,41.449722,-8.296389,pm10,25.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,13.8,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,24.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,15.1,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,15.1,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,21.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,18.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,26.2,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,20.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,26.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,21.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,21.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,21.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,21.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,16.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,21.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,15.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,16.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,19.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,20.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,23.5,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,16.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,15.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,19.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,19.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,16.3,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,21.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,14.3,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,8.5,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,21.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,6.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,5.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,6.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,19.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,9.7,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,12.4,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,no2,16.6,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-05-08,41.449722,-8.296389,pm10,18.0,67.2,60.1,63.1,63.1,57.8,82.9,,0.0,0,7.9,1013.7,71.3,6.3,136.8,11.6,5
2020-04-21,41.449722,-8.296389,pm10,13.0,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,no2,14.7,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,no2,16.7,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,pm10,13.0,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,no2,11.8,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,pm10,15.0,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,pm10,15.0,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
2020-04-21,41.449722,-8.296389,no2,16.1,67.4,52.2,58.8,58.8,53.3,82.2,,0.049,0,18.6,1011.9,52.6,6.0,113.5,9.7,6
