date,min,max,median,q1,q3,stdev,count
2023-03-19T00:00:00.000Z,0,77.3,3.2,0.4,15.5,16.289,547
2023-03-20T00:00:00.000Z,0,72.3,14.15,7.8,23.2,14.719,658
2023-03-21T00:00:00.000Z,0.8,73.2,29.15,4,42,19.854,646
2023-03-22T00:00:00.000Z,0,91.6,19.5,10.85,33.4,13.924,645
2023-03-23T00:00:00.000Z,0,19.5,3.4,1.9,5.75,3.856,649
2023-03-24T00:00:00.000Z,0,76.6,1.55,0.3,27.15,20.891,424
2023-03-25T00:00:00.000Z,0,145,9.1,3.7,22.4,20.411,621
2023-03-26T00:00:00.000Z,0,15.7,0.4,0.1,2,1.989,479
2023-03-27T00:00:00.000Z,0,82.1,2.6,0.6,9.69,17.203,643
2023-03-28T00:00:00.000Z,0.1,117.9,14.2,5.8,23,13.083,651
2023-03-29T00:00:00.000Z,0,64.4,6.75,2.9,15.8,11.098,606
2023-03-30T00:00:00.000Z,0,8.6,3.2,2.04,4.15,1.603,592
2023-03-31T00:00:00.000Z,0,25.1,6.3,4.25,8,3.95,669
2023-04-01T00:00:00.000Z,0,37.1,2.7,1.4,5.2,5.4,638
2023-04-02T00:00:00.000Z,0,50.5,2.45,0.2,9.65,9.115,312
2023-04-03T00:00:00.000Z,0,158.7,6.2,3.2,11.4,16.144,641
2023-04-04T00:00:00.000Z,0,40.2,4.7,2.1,8,5.943,392
